id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
797660414487905800,930.0,Private room in rental unit,Private room,2,1.0,1.0,1 shared bath,"[""shampoo"", ""body soap"", ""essentials"", ""luggage dropoff allowed"", ""refrigerator"", ""air conditioning"", ""elevator"", ""hot water"", ""bed linens"", ""tv"", ""wifi""]",4.83,0,Lak Si,0,0,1,1.0,0,1,1,0,0,0,1,1,6.835184586147301
798139694918810019,457.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""free parking on premises"", ""dryer"", ""long term stays allowed"", ""washer"", ""pets allowed"", ""wifi"", ""shampoo"", ""hair dryer"", ""self check-in"", ""cooking basics"", ""building staff"", ""lock on bedroom door"", ""smoking allowed"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""heating"", ""hot water"", ""exterior security cameras on property""]",4.71,17,Vadhana,0,0,0,1.0,0,1,1,0,1,1,0,0,6.124683390894205
798158122565914489,664.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""clothing storage"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""safe"", ""smoke alarm"", ""paid parking on premises"", ""long term stays allowed"", ""washer"", ""noise decibel monitors on property"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""refrigerator"", ""body soap"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""patio or balcony"", ""air conditioning"", ""hot water"", ""exterior security cameras on property""]",4.73,124,Suanluang,0,0,0,1.0,0,1,1,0,0,1,1,1,6.498282149476434
798179210960077017,942.0,Entire rental unit,Entire home/apt,3,1.0,1.0,1 bath,"[""hangers"", ""electric stove"", ""ac - split type ductless system"", ""cleaning products"", ""free washer \u2013 in unit"", ""kitchen"", ""bidet"", ""shower gel"", ""bed linens"", ""paid parking lot on premises"", ""freezer"", ""wine glasses"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""40 inch hdtv"", ""hair dryer"", ""shampoo"", ""wifi"", ""refrigerator"", ""shared backyard \u2013 not fully fenced"", ""shared gym in building"", ""shared outdoor pool - available all year, open specific hours"", ""cooking basics"", ""dining table"", ""body soap"", ""pool view"", ""exercise equipment: free weights, stationary bike, treadmill"", ""essentials"", ""dedicated workspace"", ""host greets you"", ""private patio or balcony"", ""hot water"", ""coffee"", ""microwave"", ""clothing storage: wardrobe""]",4.92,38,Huai Khwang,0,0,0,1.0,0,1,0,1,0,1,1,1,6.848005274576363
798254163514790400,800.0,Room in hotel,Private room,2,1.0,1.0,10 shared baths,"[""first aid kit"", ""smoke alarm"", ""free parking on premises"", ""self check-in"", ""pool"", ""air conditioning"", ""washer"", ""building staff"", ""hair dryer"", ""tv"", ""wifi"", ""exercise equipment""]",3.0,1,Chatu Chak,0,0,0,10.0,0,1,1,0,0,1,0,1,6.684611727667927
798262562414173897,920.0,Room in hotel,Private room,2,1.0,1.0,10 shared baths,"[""first aid kit"", ""smoke alarm"", ""luggage dropoff allowed"", ""free parking on premises"", ""self check-in"", ""pool"", ""air conditioning"", ""washer"", ""elevator"", ""building staff"", ""hair dryer"", ""tv"", ""wifi"", ""exercise equipment""]",4.83,0,Chatu Chak,0,0,1,10.0,0,1,1,0,0,1,1,1,6.824373670043086
798296708855587145,830.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""electric stove"", ""shared pool - available all year"", ""ac - split type ductless system"", ""cleaning products"", ""kitchen"", ""32 inch tv"", ""exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""bidet"", ""bed linens"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""drying rack for clothing"", ""wifi"", ""shampoo"", ""paid dryer \u2013 in building"", ""laundromat nearby"", ""refrigerator"", ""cooking basics"", ""dining table"", ""body soap"", ""room-darkening shades"", ""gym"", ""shared backyard \u2013 fully fenced"", ""mosquito net"", ""host greets you"", ""portable fans"", ""clothing storage: closet"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",5.0,4,Thon buri,0,0,0,1.0,0,1,0,1,0,0,0,1,6.721425700790643
798856715318867256,911.0,Entire rental unit,Entire home/apt,2,1.0,2.0,1 bath,"[""hangers"", ""clothing storage"", ""kitchenette"", ""free washer \u2013 in unit"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""tv with netflix"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""shared pool"", ""exercise equipment: free weights, treadmill"", ""ethernet connection"", ""shampoo"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""pool view"", ""room-darkening shades"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""shared sauna"", ""wifi \u2013 12 mbps"", ""air conditioning"", ""lockbox"", ""hot water"", ""coffee"", ""microwave""]",4.88,25,Thon buri,0,0,0,1.0,0,1,1,1,0,1,1,1,6.814542897259958
799552297401717397,990.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""self check-in"", ""air conditioning"", ""building staff"", ""tv"", ""exterior security cameras on property"", ""wifi""]",4.13,8,Phra Nakhon,0,0,0,1.0,0,1,1,0,0,0,0,1,6.897704943128636
799682032542453740,800.0,Private room in rental unit,Private room,3,1.0,1.0,1 private bath,"[""fire extinguisher"", ""free parking on premises"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""lock on bedroom door"", ""exterior security cameras on property""]",5.0,1,Wang Thong Lang,0,0,0,1.0,0,0,1,1,0,1,0,0,6.684611727667927
799797922004729400,783.0,Private room in condo,Private room,3,1.0,1.0,1 private bath,"[""smoke alarm"", ""paid parking on premises"", ""dedicated workspace"", ""free parking on premises"", ""kitchen"", ""pool"", ""outdoor dining area"", ""air conditioning"", ""wifi"", ""tv"", ""exterior security cameras on property"", ""exercise equipment""]",4.83,0,Huai Khwang,0,0,1,1.0,0,1,1,1,0,0,0,1,6.663132695990803
799822552614716491,387.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""laundromat nearby"", ""shared patio or balcony"", ""hangers"", ""long term stays allowed"", ""air conditioning"", ""hot water"", ""bidet"", ""bed linens"", ""wifi""]",4.21,14,Bang Phlat,0,0,0,1.0,0,1,1,0,0,0,0,0,5.958424693029782
799847193687435434,380.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""shampoo"", ""hangers"", ""fire extinguisher"", ""long term stays allowed"", ""essentials"", ""luggage dropoff allowed"", ""self check-in"", ""air conditioning"", ""washer"", ""elevator"", ""building staff"", ""shower gel"", ""lock on bedroom door"", ""exterior security cameras on property"", ""wifi""]",4.0,3,Bang Kapi,0,0,0,1.0,0,1,1,0,0,1,1,0,5.940171252720432
799912690538703001,599.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""electric stove"", ""shared pool - available all year"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""shower gel"", ""bed linens"", ""freezer"", ""smoke alarm"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""hair dryer"", ""shampoo"", ""paid dryer \u2013 in building"", ""wifi"", ""refrigerator"", ""shared gym in building"", ""river view"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""body soap"", ""room-darkening shades"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""shared sauna"", ""air conditioning"", ""portable fans"", ""clothing storage: closet"", ""host greets you"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",4.82,22,Rat Burana,0,0,0,1.0,0,1,1,1,0,0,1,1,6.395261598115449
800642184073108598,756.0,Entire home,Entire home/apt,2,0.0,1.0,1 bath,"[""tv"", ""hair dryer"", ""crib"", ""lockbox"", ""paid parking on premises"", ""dishes and silverware"", ""air conditioning"", ""self check-in"", ""refrigerator"", ""iron"", ""dedicated workspace"", ""free parking on premises"", ""exterior security cameras on property"", ""kitchen"", ""washer"", ""wifi"", ""dryer"", ""cooking basics""]",4.91,46,Phasi Charoen,0,0,0,1.0,0,1,1,1,0,1,0,1,6.628041376179533
801030394430655709,705.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""dedicated workspace"", ""patio or balcony"", ""self check-in"", ""backyard"", ""air conditioning"", ""cooking basics"", ""washer"", ""dishes and silverware"", ""refrigerator"", ""lockbox"", ""wifi"", ""tv"", ""hair dryer""]",4.58,26,Sathon,0,0,0,1.0,0,1,1,0,0,1,0,1,6.558197802812269
801317974970107638,849.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""smoking allowed"", ""hangers"", ""fire extinguisher"", ""microwave"", ""essentials"", ""mini fridge"", ""hot water kettle"", ""air conditioning"", ""dishes and silverware"", ""washer"", ""clothing storage: closet"", ""hot water"", ""dining table"", ""wifi"", ""bed linens"", ""tv"", ""host greets you"", ""hair dryer""]",4.8,74,Ratchathewi,0,0,0,1.0,0,1,1,0,0,1,0,1,6.744059186311348
801860074896186503,778.0,Private room in home,Private room,4,1.0,2.0,1 private bath,"[""microwave"", ""mini fridge"", ""tv"", ""exterior security cameras on property"", ""dedicated workspace"", ""wifi"", ""self check-in"", ""air conditioning"", ""shampoo"", ""lockbox"", ""free street parking"", ""free parking on premises"", ""body soap"", ""bed linens"", ""clothing storage"", ""washer"", ""hair dryer"", ""dishes and silverware"", ""dining table"", ""kitchenette"", ""cooking basics"", ""hot water kettle"", ""refrigerator""]",4.44,34,Vadhana,0,0,0,1.0,0,1,1,1,0,1,0,1,6.656726524178391
802418236217056022,216.0,Private room in guesthouse,Private room,1,1.0,1.0,1 bath,"[""exterior security cameras on property"", ""wifi""]",4.11,18,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,0,0,0,5.375278407684165
802555251970317934,994.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""cleaning products"", ""kitchen"", ""shower gel"", ""bed linens"", ""freezer"", ""central air conditioning"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""elevator"", ""wifi"", ""shampoo"", ""hair dryer"", ""43 inch hdtv"", ""hot water kettle"", ""self check-in"", ""cleaning available during stay"", ""body soap"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.74,46,Pom Prap Sattru Phai,0,0,0,1.0,0,1,1,1,0,0,1,1,6.901737206656574
802712287064980864,590.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""kitchen"", ""pool"", ""bidet"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""elevator"", ""exercise equipment"", ""wifi"", ""hair dryer"", ""tv with standard cable"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""free dryer \u2013 in building"", ""gym"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""host greets you"", ""refrigerator"", ""microwave"", ""exterior security cameras on property"", ""hot water""]",4.67,15,Chatu Chak,0,0,0,1.0,0,1,1,1,0,0,1,1,6.380122536899765
802732686993425658,558.0,Private room in condo,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""kitchenette"", ""free washer \u2013 in unit"", ""43 inch hdtv with chromecast"", ""extra pillows and blankets"", ""bidet"", ""bed linens"", ""toaster"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""exercise equipment"", ""wifi"", ""hair dryer"", ""free street parking"", ""city skyline view"", ""private living room"", ""shared gym in building"", ""hot water kettle"", ""dining table"", ""cleaning available during stay"", "" toshiba refrigerator"", ""lock on bedroom door"", ""room-darkening shades"", ""shared backyard \u2013 fully fenced"", ""fire extinguisher"", ""dedicated workspace"", ""shared outdoor pool - available all year, open specific hours, saltwater"", ""private patio or balcony"", ""hot water"", ""microwave"", ""clothing storage: wardrobe""]",5.0,12,Bang Phlat,0,0,0,1.0,0,1,0,1,0,1,1,1,6.324358962381311
802785059062220515,836.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""free parking on premises"", ""shower gel"", ""smoke alarm"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""drying rack for clothing"", ""elevator"", ""tv"", ""exercise equipment"", ""shampoo"", ""paid dryer \u2013 in building"", ""wifi"", ""hair dryer"", ""free street parking"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""dining table"", ""building staff"", ""room-darkening shades"", ""gym"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""air conditioning"", ""hot water"", ""microwave"", ""clothing storage: wardrobe"", ""exterior security cameras on property""]",4.76,17,Din Daeng,0,0,0,1.0,0,1,1,0,0,1,1,1,6.728628613084702
803243235819028302,672.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""free parking on premises"", ""kitchen"", ""pool"", ""air conditioning"", ""wifi""]",4.83,0,Khan Na Yao,0,0,1,1.0,0,1,1,1,0,0,0,0,6.51025834052315
803298646847131906,760.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5 baths,"[""tv"", ""elevator"", ""fire extinguisher"", ""pool"", ""exercise equipment"", ""smoke alarm"", ""kitchen"", ""drying rack for clothing"", ""wifi"", ""hair dryer"", ""air conditioning"", ""gym"", ""self check-in"", ""essentials"", ""free parking on premises"", ""private entrance"", ""outdoor dining area"", ""patio or balcony"", ""hot water"", ""cooking basics"", ""lockbox"", ""shampoo"", ""washer"", ""carbon monoxide alarm"", ""dishes and silverware"", ""hangers"", ""refrigerator"", ""free street parking""]",4.83,0,Huai Khwang,0,0,1,1.5,0,1,1,1,0,1,1,1,6.633318433280377
803311848690408139,790.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""first aid kit"", ""fire extinguisher"", ""free parking on premises"", ""hot tub"", ""air conditioning"", ""tv"", ""exterior security cameras on property"", ""wifi""]",4.83,0,Lat Phrao,0,0,1,1.0,0,1,1,0,0,0,0,1,6.672032945461067
803323117332636656,629.0,Entire rental unit,Entire home/apt,2,1.0,2.0,1 bath,"[""iron"", ""hangers"", ""paid parking garage off premises"", ""kitchen"", ""shower gel"", ""smoke alarm"", ""resort access"", ""dishes and silverware"", ""washer"", ""elevator"", ""shared outdoor pool - available all year"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""induction stove"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""dining table"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""lockbox"", ""refrigerator"", ""microwave"", ""hot water""]",4.78,99,Sathon,0,0,0,1.0,0,1,1,1,0,1,1,1,6.444131256700441
803804125668624288,573.0,Private room in condo,Private room,1,1.0,1.0,1.5 baths,"[""hangers"", ""ac - split type ductless system"", ""free washer \u2013 in unit"", ""kitchen"", ""ceiling fan"", ""extra pillows and blankets"", ""stainless steel induction stove"", ""bidet"", ""shared outdoor pool - available all year, open specific hours, lap pool, saltwater"", ""bed linens"", ""sun loungers"", ""central air conditioning"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""drying rack for clothing"", ""fast wifi \u2013 250 mbps"", ""elevator"", ""carbon monoxide alarm"", ""private outdoor kitchen"", ""exercise equipment"", ""hair dryer"", ""laundromat nearby"", ""private living room"", ""refrigerator"", ""shared gym in building"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""lock on bedroom door"", ""hdtv with standard cable"", ""single level home"", ""room-darkening shades"", ""lake access"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""free parking garage on premises \u2013 2 spaces"", ""outdoor shower"", ""host greets you"", ""private patio or balcony"", ""hot water"", ""microwave"", ""clothing storage: wardrobe"", ""exterior security cameras on property""]",4.0,3,Bueng Kum,0,0,0,1.5,0,1,1,1,0,1,1,1,6.35088571671474
803891178091849493,804.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""clothing storage"", ""shower gel"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""32 inch hdtv with chromecast"", ""fast wifi \u2013 118 mbps"", ""dishes and silverware"", ""drying rack for clothing"", ""hair dryer"", ""shampoo"", ""laundromat nearby"", ""first aid kit"", ""keypad"", ""refrigerator"", ""self check-in"", ""cleaning available during stay"", ""lock on bedroom door"", ""free washer \u2013 in building"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""air conditioning"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",4.57,28,Parthum Wan,0,0,0,1.0,0,1,1,0,0,1,0,1,6.6895992691789665
804182039850379659,378.0,Private room in rental unit,Private room,4,1.0,1.0,1 private bath,"[""lock on bedroom door"", ""free parking on premises"", ""tv"", ""exterior security cameras on property"", ""wifi"", ""air conditioning""]",4.83,0,Lat Krabang,0,0,1,1.0,0,1,1,0,0,0,0,1,5.934894195619588
805676466086032008,919.0,Private room in home,Private room,2,1.0,1.0,1.5 baths,"[""iron"", ""cleaning products"", ""kitchen"", ""outdoor dining area"", ""shower gel"", ""conditioner"", ""dishes and silverware"", ""drying rack for clothing"", ""shared pool"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""lock on bedroom door"", ""body soap"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""host greets you"", ""refrigerator"", ""hot water""]",4.95,99,Vadhana,0,0,0,1.5,0,1,1,1,0,0,0,0,6.823286122355687
805706723114458747,920.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""kitchen"", ""outdoor dining area"", ""shower gel"", ""bathtub"", ""conditioner"", ""drying rack for clothing"", ""shared pool"", ""tv"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""cooking basics"", ""lock on bedroom door"", ""body soap"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""host greets you"", ""hot water""]",4.83,83,Vadhana,0,0,0,1.0,0,1,1,1,0,0,0,1,6.824373670043086
806169648140594444,540.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""shower gel body soap"", ""tv"", ""shower gel"", ""private patio or balcony"", ""bed linens"", ""drying rack for clothing"", ""room-darkening shades"", ""wifi"", ""long term stays allowed"", ""luggage dropoff allowed"", ""hair dryer"", ""air conditioning"", ""self check-in"", ""mini fridge"", ""essentials"", ""exterior security cameras on property"", ""hot water"", ""keypad"", ""bidet"", ""sunsilk shampoo"", ""laundromat nearby"", ""hangers"", ""refrigerator"", ""free street parking"", ""paid street parking off premises"", ""pets allowed""]",4.0,2,Din Daeng,0,0,0,1.0,0,1,1,0,0,0,0,1,6.29156913955832
806287192005756313,822.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""kitchen"", ""outdoor dining area"", ""shower gel"", ""bed linens"", ""freezer"", ""bathtub"", ""conditioner"", ""drying rack for clothing"", ""shared pool"", ""wifi"", ""shampoo"", ""hair dryer"", ""first aid kit"", ""lock on bedroom door"", ""body soap"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""host greets you"", ""refrigerator"", ""hot water""]",4.91,11,Vadhana,0,0,0,1.0,0,1,1,1,0,0,0,0,6.71174039505618
807018852396811706,870.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smoke alarm"", ""city skyline view"", ""river view"", ""kitchen"", ""pool"", ""air conditioning"", ""washer"", ""wifi"", ""tv"", ""exercise equipment""]",5.0,2,Bang Kho laen,0,0,0,1.0,0,1,1,1,0,1,0,1,6.76849321164863
807019668468138400,900.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""free parking on premises"", ""kitchen"", ""shower gel"", ""washer"", ""elevator"", ""shared pool"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""city skyline view"", ""refrigerator"", ""river view"", ""self check-in"", ""cooking basics"", ""pool view"", ""gym"", ""essentials"", ""dedicated workspace"", ""canal view"", ""air conditioning"", ""heating"", ""lockbox"", ""hot water""]",4.17,6,Bang Sue,0,0,0,1.0,0,1,1,1,1,1,1,1,6.802394763324311
807134397454940620,933.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""electric stove"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""bidet"", ""bed linens"", ""freezer"", ""wine glasses"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""shared pool"", ""tv"", ""ethernet connection"", ""hair dryer"", ""wifi"", ""laundromat nearby"", ""refrigerator"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""room-darkening shades"", ""garden view"", ""fire extinguisher"", ""essentials"", ""clothing storage: walk-in closet, closet, and wardrobe"", ""dedicated workspace"", ""oven"", ""air conditioning"", ""portable fans"", ""lockbox"", ""hot water""]",4.57,21,Suanluang,0,0,0,1.0,0,1,1,1,0,1,1,1,6.838405200847344
807489259021783366,880.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""shampoo"", ""smoking allowed"", ""gym"", ""tv with standard cable"", ""smoke alarm"", ""fire extinguisher"", ""essentials"", ""free parking on premises"", ""kitchen"", ""air conditioning"", ""heating"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""dryer"", ""pets allowed"", ""exterior security cameras on property"", ""wifi""]",4.2,5,Suanluang,0,0,0,1.0,0,1,1,1,1,1,1,1,6.779921907472252
807608981695123974,968.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""free parking on premises"", ""dryer"", ""elevator"", ""gym"", ""essentials"", ""pets allowed"", ""smoking allowed"", ""exterior security cameras on property"", ""heating"", ""wifi"", ""smoke alarm"", ""air conditioning"", ""carbon monoxide alarm"", ""kitchen"", ""washer"", ""shampoo"", ""fire extinguisher"", ""tv with standard cable""]",3.5,2,Suanluang,0,0,0,1.0,0,1,1,1,1,1,1,1,6.875232087276577
809336579686119529,840.0,Entire rental unit,Entire home/apt,2,0.0,1.0,1 bath,"[""dedicated workspace"", ""free parking on premises"", ""kitchen"", ""self check-in"", ""pool"", ""outdoor dining area"", ""air conditioning"", ""cooking basics"", ""washer"", ""lockbox"", ""hair dryer"", ""tv"", ""wifi""]",5.0,13,Bang Na,0,0,0,1.0,0,1,1,1,0,1,0,1,6.733401891837359
809349663822841492,475.0,Private room in hostel,Private room,2,6.0,5.0,6.5 shared baths,"[""hangers"", ""clothing storage"", ""cleaning products"", ""kitchen"", ""outdoor dining area"", ""ceiling fan"", ""extra pillows and blankets"", ""bidet"", ""shower gel"", ""bed linens"", ""outdoor kitchen"", ""long term stays allowed"", ""conditioner"", ""washer"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""refrigerator"", ""hot water kettle"", ""dining table"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""host greets you"", ""heating"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",5.0,3,Saphan Sung,0,0,0,6.5,0,1,0,1,1,1,0,1,6.163314804034641
809965621698085007,995.0,Private room in home,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""cleaning products"", ""free washer \u2013 in unit"", ""kitchen"", ""25 inch tv with chromecast"", ""bidet"", ""shower gel"", ""bed linens"", ""dryer"", ""long term stays allowed"", ""coffee maker"", ""dishes and silverware"", ""bread maker"", ""hammock"", ""wifi"", ""shampoo"", ""hair dryer"", ""keypad"", ""refrigerator"", ""heating - split type ductless system"", ""self check-in"", ""private entrance"", ""cooking basics"", ""dining table"", ""lock on bedroom door"", ""window ac unit"", ""body soap"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",4.45,58,Sathon,0,0,0,1.0,0,1,0,1,1,1,0,1,6.902742737158593
809983401150432476,887.0,Entire cabin,Entire home/apt,2,1.0,1.0,1 bath,"[""host greets you"", ""shower gel"", ""coffee"", ""exterior security cameras on property"", ""sun loungers"", ""hammock"", ""barbecue utensils"", ""bikes"", ""outdoor furniture"", ""window ac unit"", ""pets allowed"", ""bidet"", ""wifi"", ""shampoo"", ""body soap"", ""bed linens"", ""boat slip"", ""essentials"", ""long term stays allowed"", ""bbq grill"", ""mosquito net"", ""private backyard \u2013 fully fenced"", ""outdoor dining area"", ""hair dryer"", ""dishes and silverware"", ""single level home"", ""cleaning available during stay"", ""waterfront"", ""smoking allowed"", ""hot water"", ""canal view"", ""hot water kettle"", ""kayak"", ""15 inch tv with standard cable""]",4.95,65,Taling Chan,0,0,0,1.0,0,1,0,0,0,0,0,1,6.787844982309579
810381857764823638,908.0,Entire rental unit,Entire home/apt,3,1.0,2.0,1 bath,"[""elevator"", ""shower gel"", ""fire extinguisher"", ""paid washer \u2013 in building"", ""exercise equipment"", ""smoke alarm"", ""drying rack for clothing"", ""room-darkening shades"", ""hdtv with standard cable"", ""wifi"", ""long term stays allowed"", ""luggage dropoff allowed"", ""paid dryer \u2013 in building"", ""hair dryer"", ""air conditioning"", ""gym"", ""self check-in"", ""essentials"", ""free parking on premises"", ""exterior security cameras on property"", ""hot water"", ""shampoo"", ""dedicated workspace"", ""dishes and silverware"", ""building staff"", ""hangers"", ""first aid kit"", ""clothing storage: closet""]",4.75,12,Din Daeng,0,0,0,1.0,0,1,1,0,0,1,1,1,6.811244378601294
810419958178544895,730.0,Private room in rental unit,Private room,2,1.0,2.0,1 private bath,"[""tv with standard cable"", ""smoke alarm"", ""fire extinguisher"", ""dedicated workspace"", ""self check-in"", ""air conditioning"", ""washer"", ""toshiba refrigerator"", ""hot water"", ""elevator"", ""building staff"", ""bed linens"", ""dryer"", ""wifi""]",5.0,5,Bang Rak,0,0,0,1.0,0,1,1,0,0,1,1,1,6.593044534142437
810614137603513121,968.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""tv"", ""elevator"", ""fire extinguisher"", ""air conditioning"", ""gym"", ""free parking on premises"", ""exterior security cameras on property"", ""smoking allowed"", ""wifi"", ""pets allowed""]",5.0,8,Suanluang,0,0,0,1.0,0,1,1,0,0,0,1,1,6.875232087276577
810623696439099922,690.0,Private room in rental unit,Private room,2,0.0,1.0,1 private bath,"[""shampoo"", ""smoke alarm"", ""hangers"", ""fire extinguisher"", ""essentials"", ""free parking on premises"", ""air conditioning"", ""elevator"", ""hot water"", ""tv"", ""exterior security cameras on property"", ""wifi""]",4.78,9,Huai Khwang,0,0,0,1.0,0,1,1,0,0,0,1,1,6.536691597591305
810743976170599872,650.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""kitchen"", ""pool"", ""outdoor dining area"", ""dryer"", ""smoke alarm"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""keypad"", ""self check-in"", ""gym"", ""essentials"", ""dedicated workspace"", ""pool table"", ""air conditioning""]",3.5,2,Bang Na,0,0,0,1.0,0,1,1,1,0,1,1,1,6.476972362889683
